Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,KANDY,BRAND NEW-L/ASSEMBLE,18,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,BADULLA,BRAND NEW-L/ASSEMBLE,11,,TVS RAIDER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,309,,CT 100 ES
CAR,HYUNDAI,GRAND I10,SRI LANKA,PETROL,1197.0,COLOMBO,BRAND NEW-L/ASSEMBLE,14,,GRAND I10
MOTOR CYCLE,RANOMOTO,WAVE SCOOTER,SRI LANKA,PETROL,100.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,3,,WAVE SCOOTER
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,MANNAR,BRAND NEW-L/ASSEMBLE,17,,CT 100 ES
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,MATARA,BRAND NEW-L/ASSEMBLE,6,,GN125
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,POLONNARUWA,BRAND NEW-L/ASSEMBLE,3,,BOLERO CITY PICKUP
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,MATALE,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICKUP
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,MATARA,BRAND NEW-L/ASSEMBLE,18,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,PUTTALAM,BRAND NEW-L/ASSEMBLE,26,,PULSAR N160
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,KALUTARA,BRAND NEW-L/ASSEMBLE,49,,DISCOVER 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,3,,GN125
MOTOR CYCLE,LENCAR,ERC80,SRI LANKA,ELECTRIC,1.2,GALLE,BRAND NEW-L/ASSEMBLE,1,,ERC80
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,MULLATIVU,BRAND NEW-L/ASSEMBLE,1,,GN125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,7,,DISCOVER 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET 1012,SRI LANKA,DIESEL,3839.0,POLONNARUWA,BRAND NEW-L/ASSEMBLE,1,,E COMET 1012
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E-COMET 1012,SRI LANKA,DIESEL,3839.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,E-COMET 1012
SINGLE CAB,TATA,YODHA LIGHT TRUCK,SRI LANKA,DIESEL,2956.0,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,1,,YODHA LIGHT TRUCK
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,1,,TUSKER SUPER 1618
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,KEGALLE,BRAND NEW,1,,45DI
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,MATALE,BRAND NEW,1,,E8S PRO
LAND VEHICLE,KUBOTA,L 4508,JAPAN,DIESEL,2197.0,MULLATIVU,BRAND NEW,1,,L 4508
LAND VEHICLE (SMALL),VIKYNO,RV125-2,VIETNAM,DIESEL,624.0,MATALE,BRAND NEW,1,RV125-2,Unknown
MOTOR CYCLE,SOLID,G6,CHINA,ELECTRIC,1.5,GAMPAHA,BRAND NEW,2,,G6
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,MATALE,BRAND NEW,1,TDM-LTW,Unknown
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,TRINCOMALEE,BRAND NEW,1,,E8S PRO
LAND VEHICLE,SONALIKA,DI50RX - 4WD,INDIA,DIESEL,3067.0,TRINCOMALEE,BRAND NEW,1,,DI50RX - 4WD
LAND VEHICLE (SMALL),VIKYNO,RV125-2,VIETNAM,DIESEL,624.0,COLOMBO,BRAND NEW,1,RV125-2,Unknown
COMMERCIAL,LANKA ASHOK LEYLAND,VIKING,INDIA,DIESEL,6014.0,MANNAR,BRAND NEW,1,,VIKING
LAND VEHICLE,KUBOTA,L 4508,JAPAN,DIESEL,2197.0,BATTICALOA,BRAND NEW,1,,L 4508
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,KEGALLE,BRAND NEW,1,,T 9
LAND VEHICLE,MAHINDRA,575 DI SP PLUS,INDIA,DIESEL,2979.0,ANURADHAPURA,BRAND NEW,1,,575 DI SP PLUS
LAND VEHICLE,MAHINDRA,575 DI SP PLUS,INDIA,DIESEL,2979.0,BATTICALOA,BRAND NEW,1,,575 DI SP PLUS
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,GAMPAHA,BRAND NEW-L/ASSEMBLE,420,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,COLOMBO,BRAND NEW-L/ASSEMBLE,465,,NTORQ 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,14,,TVS XL 100
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,MATARA,BRAND NEW-L/ASSEMBLE,128,,NTORQ 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,MATALE,BRAND NEW-L/ASSEMBLE,4,,TVS XL 100
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,GALLE,BRAND NEW-L/ASSEMBLE,7,,GN125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,KALUTARA,BRAND NEW-L/ASSEMBLE,9,,GN125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,418,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,COLOMBO,BRAND NEW-L/ASSEMBLE,352,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,COLOMBO,BRAND NEW-L/ASSEMBLE,120,,DISCOVER 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,1,,GN125
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,JAFFNA,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICKUP
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,AMPARA,BRAND NEW-L/ASSEMBLE,95,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,KURUNEGALA,BRAND NEW-L/ASSEMBLE,37,,PULSAR N160
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,AMPARA,BRAND NEW-L/ASSEMBLE,5,,TVS XL 100
SINGLE CAB,LANKA ASHOK LEYLAND,DOST,SRI LANKA,DIESEL,1478.0,GALLE,BRAND NEW-L/ASSEMBLE,1,,DOST
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,BATTICALOA,BRAND NEW-L/ASSEMBLE,33,,PULSAR N160
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,164.82,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,1,,CT 100 ES
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,BADULLA,BRAND NEW-L/ASSEMBLE,2,,TVS XL 100
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,SRI LANKA,PETROL,48.0,KEGALLE,BRAND NEW-L/ASSEMBLE,2,,PATTAYA DOUBLE POWER
CAR,MAHINDRA,KUV100 NXT AMT,SRI LANKA,DIESEL,1198.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,KUV100 NXT AMT
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,E COMET 1212,SRI LANKA,DIESEL,3839.0,COLOMBO,BRAND NEW-L/ASSEMBLE,2,,E COMET 1212
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS-2518,SRI LANKA,DIESEL,5759.0,VAVUNIYA,BRAND NEW-L/ASSEMBLE,3,,TAURUS-2518
MOTOR CYCLE,HUAIHAI,ZL9,CHINA,ELECTRIC,1.2,COLOMBO,BRAND NEW,1,,ZL9
LAND VEHICLE,JOHN DEERE,5047D,INDIA,DIESEL,2940.0,PUTTALAM,BRAND NEW,1,,5047D
MOTOR CYCLE,REVOLT,RV 400,INDIA,ELECTRIC,3.0,KALUTARA,BRAND NEW,2,,RV 400
CAR,JEEP,WRANGLER SPORT,U.S.A,DIESEL,2776.0,KEGALLE,BRAND NEW,1,,WRANGLER SPORT
CAR,AUDI,E- TRON 50 QUATTRO,GERMANY,ELECTRIC,230.0,COLOMBO,BRAND NEW,1,,E- TRON 50 QUATTRO
MOTOR CYCLE,SOLID,E-RIDER,CHINA,ELECTRIC,1.2,GAMPAHA,BRAND NEW,1,,E-RIDER
MOTOR LORRY (COMMERCIAL),ISUZU,NQR75U-KN5VAYN,JAPAN,DIESEL,5193.0,COLOMBO,BRAND NEW,9,,NQR75U-KN5VAYN
MOTOR CYCLE,SUPER SOCO,CUX PRO,CHINA,ELECTRIC,1.3,ANURADHAPURA,BRAND NEW,1,,CUX PRO
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,POLONNARUWA,BRAND NEW,1,,E8S PRO
CAR,AUDI,E-TRON 50 QUATTRO,BELGIUM,ELECTRIC,230.0,COLOMBO,BRAND NEW,1,,E-TRON 50 QUATTRO
LAND VEHICLE,MAHINDRA,575 DI SP PLUS,INDIA,DIESEL,2979.0,VAVUNIYA,BRAND NEW,1,,575 DI SP PLUS
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,MULLATIVU,BRAND NEW-L/ASSEMBLE,27,,NTORQ 125
CAR,BAIC,X55 II LUXURY,SRI LANKA,PETROL,1498.0,COLOMBO,BRAND NEW-L/ASSEMBLE,2,,X55 II LUXURY
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,KALUTARA,BRAND NEW-L/ASSEMBLE,6,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,KEGALLE,BRAND NEW-L/ASSEMBLE,18,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,COLOMBO,BRAND NEW-L/ASSEMBLE,142,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,GALLE,BRAND NEW-L/ASSEMBLE,24,,TVS XL 100
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,AMPARA,BRAND NEW-L/ASSEMBLE,22,,GN125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,MATALE,BRAND NEW-L/ASSEMBLE,84,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,GALLE,BRAND NEW-L/ASSEMBLE,96,,DISCOVER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,251,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KANDY,BRAND NEW-L/ASSEMBLE,90,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,MATALE,BRAND NEW-L/ASSEMBLE,21,,DISCOVER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,AMPARA,BRAND NEW-L/ASSEMBLE,93,,CT 100 ES
MOTOR CYCLE,LENCAR,ERC80,SRI LANKA,ELECTRIC,1.2,COLOMBO,BRAND NEW-L/ASSEMBLE,4,,ERC80
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,MANNAR,BRAND NEW-L/ASSEMBLE,1,,GN125
SINGLE CAB,LANKA ASHOK LEYLAND,DOST LS,SRI LANKA,DIESEL,1478.0,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,1,,DOST LS
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,KANDY,BRAND NEW-L/ASSEMBLE,2,,BOLERO CITY PICKUP
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,KEGALLE,BRAND NEW-L/ASSEMBLE,22,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,JAFFNA,BRAND NEW-L/ASSEMBLE,39,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,21,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,BADULLA,BRAND NEW-L/ASSEMBLE,18,,PULSAR N160
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,6,,GN125
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,BATTICALOA,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICKUP
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,MATALE,BRAND NEW-L/ASSEMBLE,7,,GN125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,1,,TAURUS 2518
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.0,KEGALLE,BRAND NEW-L/ASSEMBLE,1,,NTORQ 125
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,MONERAGALA,BRAND NEW,3,,E8S PRO
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,KURUNEGALA,BRAND NEW,3,,45DI
LAND VEHICLE,JOHN DEERE,5045D,INDIA,DIESEL,2940.0,KEGALLE,BRAND NEW,1,,5045D
MOTOR CYCLE,DECO,EBIKE,CHINA,ELECTRIC,1.2,COLOMBO,BRAND NEW,1,,EBIKE
MOTOR CYCLE,TERRA,A4000I,VIETNAM,ELECTRIC,1.9,KEGALLE,BRAND NEW,5,,A4000I
MOTOR LORRY (COMMERCIAL),ISUZU,NMR85U-HH5AY,JAPAN,DIESEL,2999.0,COLOMBO,BRAND NEW,2,,NMR85U-HH5AY
MOTOR CYCLE,WIN FAST EVO200,EVO200-E/BIKE,VIETNAM,ELECTRIC,1.5,COLOMBO,BRAND NEW,2,,EVO200-E/BIKE
LAND VEHICLE,JOHN DEERE,5045D,INDIA,DIESEL,2940.0,BADULLA,BRAND NEW,1,,5045D
CAR,AUDI,E-TRON 50,GERMANY,ELECTRIC,230.0,COLOMBO,BRAND NEW,1,,E-TRON 50
MOTOR CYCLE,LUYUAN,MYT,CHINA,ELECTRIC,0.8,HAMBANTOTA,BRAND NEW,2,,MYT
COMMERCIAL,LANKA ASHOK LEYLAND,VIKING,INDIA,DIESEL,6014.0,NUWARA-ELIYA,BRAND NEW,1,,VIKING
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 585DI,INDIA,DIESEL,2979.0,KURUNEGALA,BRAND NEW,1,,YUVO TECH PLUS 585DI
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 585DI,INDIA,DIESEL,2979.0,COLOMBO,BRAND NEW,2,,YUVO TECH PLUS 585DI
COMMERCIAL,TOYOTA,COASTER XZB70R-ZGMSY,JAPAN,DIESEL,4009.0,COLOMBO,BRAND NEW,1,,COASTER XZB70R-ZGMSY
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,GAMPAHA,BRAND NEW-L/ASSEMBLE,82,,TVS RAIDER 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,KEGALLE,BRAND NEW-L/ASSEMBLE,52,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,62,,NTORQ 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,MULLATIVU,BRAND NEW-L/ASSEMBLE,4,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,6,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,14,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,88,,TVS XL 100
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,28,,NTORQ 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,AMPARA,BRAND NEW-L/ASSEMBLE,19,,TVS RAIDER 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,KEGALLE,BRAND NEW-L/ASSEMBLE,7,,GN125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,138,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,23,,DISCOVER 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,KURUNEGALA,BRAND NEW-L/ASSEMBLE,89,,DISCOVER 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,4,,TUSKER SUPER 1618
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICKUP
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,MONERAGALA,BRAND NEW-L/ASSEMBLE,8,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,RATNAPURA,BRAND NEW-L/ASSEMBLE,13,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,VAVUNIYA,BRAND NEW-L/ASSEMBLE,3,,TVS RAIDER 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,POLONNARUWA,BRAND NEW-L/ASSEMBLE,23,,DISCOVER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,40,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,JAFFNA,BRAND NEW-L/ASSEMBLE,25,,DISCOVER 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,15,,GN125
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,34,,PULSAR N160
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,KANDY,BRAND NEW-L/ASSEMBLE,3,,TVS XL 100
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,SCOOBY 125  EFI
MOTOR CYCLE,QUANLE,ZL,CHINA,ELECTRIC,2.0,MONERAGALA,BRAND NEW-L/ASSEMBLE,1,,ZL
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,KALUTARA,BRAND NEW-L/ASSEMBLE,1,,TAURUS 2518
MOTOR CYCLE,NWOW,ARS,CHINA,ELECTRIC,0.45,GAMPAHA,BRAND NEW,1,,ARS
MOTOR CYCLE,HUAIHAI,HUAIHAI,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,1,,HUAIHAI
LAND VEHICLE,SONALIKA,DI-50RX-2WD,INDIA,DIESEL,2893.0,PUTTALAM,BRAND NEW,1,DI-50RX-2WD,Unknown
LAND VEHICLE,JOHN DEERE,5045D,INDIA,DIESEL,2940.0,POLONNARUWA,BRAND NEW,1,,5045D
MOTOR CYCLE,LIMA,ELO-07,CHINA,ELECTRIC,1.5,GALLE,BRAND NEW,4,ELO-07,Unknown
MOTOR CYCLE,HUAIHAI,HUAIHAI,CHINA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW,2,,HUAIHAI
LORRY TRAILER/BOWSER,TANTRI,TSK40-2,SRI LANKA,NOT STATED,0.0,GAMPAHA,BRAND NEW,1,TSK40-2,Unknown
MOTOR CYCLE,QUANLE,ZS,CHINA,ELECTRIC,1.2,TRINCOMALEE,BRAND NEW,2,,ZS
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,2,,E8S PRO
MOTOR CYCLE,LIMA,ELO-07,CHINA,ELECTRIC,1.5,COLOMBO,BRAND NEW,1,ELO-07,Unknown
MOTOR LORRY (COMMERCIAL),ISUZU,FSR34SU-LCN,JAPAN,DIESEL,7790.0,COLOMBO,BRAND NEW,1,,FSR34SU-LCN
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,VAVUNIYA,BRAND NEW,1,,T5
MOTOR CYCLE,VMOTO,CPX,CHINA,ELECTRIC,4.3,COLOMBO,BRAND NEW,1,,CPX
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,VAVUNIYA,BRAND NEW,1,,YUVO TECH PLUS 575DI
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,KANDY,BRAND NEW-L/ASSEMBLE,128,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,174,,NTORQ 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,POLONNARUWA,BRAND NEW-L/ASSEMBLE,34,,TVS XL 100
CAR,BAIC,X55II HONOR,SRI LANKA,PETROL,1498.0,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,X55II HONOR
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,JAFFNA,BRAND NEW-L/ASSEMBLE,171,,NTORQ 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,GALLE,BRAND NEW-L/ASSEMBLE,23,,TVS RAIDER 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,AMPARA,BRAND NEW-L/ASSEMBLE,41,,NTORQ 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,GAMPAHA,BRAND NEW-L/ASSEMBLE,15,,TVS XL 100
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,KEGALLE,BRAND NEW-L/ASSEMBLE,25,,DISCOVER 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,19,,DISCOVER 125
MOTOR CYCLE,NWOW,SE,SRI LANKA,ELECTRIC,0.8,COLOMBO,BRAND NEW-L/ASSEMBLE,2,,SE
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,KANDY,BRAND NEW-L/ASSEMBLE,30,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,RATNAPURA,BRAND NEW-L/ASSEMBLE,11,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,MATALE,BRAND NEW-L/ASSEMBLE,13,,PULSAR N160
MOTOR CYCLE,LENCAR,ERC80,SRI LANKA,ELECTRIC,1.2,GAMPAHA,BRAND NEW-L/ASSEMBLE,2,,ERC80
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,JAFFNA,BRAND NEW-L/ASSEMBLE,17,,TVS RAIDER 125
SINGLE CAB,TATA,YODHA LIGHT TRUCK,SRI LANKA,DIESEL,2956.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,1,,YODHA LIGHT TRUCK
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,PUTTALAM,BRAND NEW-L/ASSEMBLE,11,,TVS XL 100
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,VAVUNIYA,BRAND NEW-L/ASSEMBLE,4,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,4,,PULSAR N160
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,2,,MOPED SUPER
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,MONERAGALA,BRAND NEW-L/ASSEMBLE,1,,MOPED SUPER
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,invalid ampara,BRAND NEW-L/ASSEMBLE,1,,CT 100 ES
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,KALUTARA,BRAND NEW-L/ASSEMBLE,2,,TUSKER SUPER 1618
MOTOR LORRY (COMMERCIAL),JAC,HFC1027E4,SRI LANKA,DIESEL,2746.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,1,,HFC1027E4
CAR,PROTON,SAGA,SRI LANKA,PETROL,1299.0,KANDY,BRAND NEW-L/ASSEMBLE,1,,SAGA
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,JAFFNA,BRAND NEW,3,,YUVO TECH PLUS 575DI
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,PUTTALAM,BRAND NEW,1,,G18
MOTOR CYCLE,NWOW,GB2,CHINA,ELECTRIC,0.4,GAMPAHA,BRAND NEW,1,,GB2
