Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
SINGLE CAB,LANKA ASHOK LEYLAND,DOST,SRI LANKA,DIESEL,1478.0,JAFFNA,BRAND NEW-L/ASSEMBLE,1,,DOST
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,KALUTARA,BRAND NEW-L/ASSEMBLE,54,,DISCOVER 125
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,PUTTALAM,BRAND NEW-L/ASSEMBLE,2,,PULSAR N160
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,3,,DISCOVER 125
MOTOR CYCLE,RANOMOTO,WAVE SCOOTER,SRI LANKA,PETROL,100.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,3,,WAVE SCOOTER
SINGLE CAB,TATA,ACE HT2,SRI LANKA,DIESEL,702.0,KANDY,BRAND NEW-L/ASSEMBLE,1,,ACE HT2
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,BADULLA,BRAND NEW-L/ASSEMBLE,9,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,KANDY,BRAND NEW-L/ASSEMBLE,13,,TVS RAIDER 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,2,,GN125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,MATARA,BRAND NEW-L/ASSEMBLE,4,,GN125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,MANNAR,BRAND NEW-L/ASSEMBLE,14,,CT 100 ES
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,2,,TUSKER SUPER 1618
MOTOR CYCLE,NWOW,SE,SRI LANKA,ELECTRIC,0.8,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,SE
MOTOR LORRY (COMMERCIAL),JAC,HFC1027E4,SRI LANKA,DIESEL,2746.0,BADULLA,BRAND NEW-L/ASSEMBLE,1,,HFC1027E4
CAR,PROTON,SAGA,SRI LANKA,PETROL,1299.0,COLOMBO,BRAND NEW-L/ASSEMBLE,2,,SAGA
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,NTORQ 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.45,KANDY,BRAND NEW-L/ASSEMBLE,1,,DISCOVER 125
SINGLE CAB,TATA,ACE/HT2,SRI LANKA,DIESEL,702.0,GALLE,BRAND NEW-L/ASSEMBLE,1,,ACE/HT2
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,MATARA,BRAND NEW-L/ASSEMBLE,1,,PULSAR N160
MOTOR CYCLE,LENCAR,ERC80,SRI LANKA,ELECTRIC,1.2,GALLE,BRAND NEW-L/ASSEMBLE,1,,ERC80
SPECIAL PURPOSE VEHICLE,J.C.B,SSL 155 SKID LOADER,INDIA,DIESEL,1496.0,KILINOCHCHI,BRAND NEW,1,,SSL 155 SKID LOADER
MOTOR CYCLE,TVS,IQUBE,INDIA,ELECTRIC,3.34,RATNAPURA,BRAND NEW,1,,IQUBE
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,KEGALLE,BRAND NEW,1,,T 9
LAND VEHICLE,MAHINDRA,575 DI SP PLUS,INDIA,DIESEL,2979.0,BATTICALOA,BRAND NEW,1,,575 DI SP PLUS
MOTOR CYCLE,REVOLT,RV 400,INDIA,ELECTRIC,3.0,MONERAGALA,BRAND NEW,1,,RV 400
MOTOR CYCLE,YADEA,T 9,CHINA,ELECTRIC,2.0,RATNAPURA,BRAND NEW,4,,T 9
MOTOR CYCLE,NWOW,SE,CHINA,ELECTRIC,0.8,PUTTALAM,BRAND NEW,2,,SE
LAND VEHICLE,YANMAR,YM358R,THAILAND,DIESEL,3319.0,ANURADHAPURA,BRAND NEW,1,,YM358R
LAND VEHICLE (SMALL),VIKYNO,RV125-2,VIETNAM,DIESEL,624.0,KALUTARA,BRAND NEW,1,RV125-2,Unknown
MOTOR CYCLE,YADEA,EPOC H,CHINA,ELECTRIC,2.0,JAFFNA,BRAND NEW,1,,EPOC H
SPECIAL PURPOSE VEHICLE,MAHINDRA,EARTH MASTER VX90,INDIA,DIESEL,3532.0,ANURADHAPURA,BRAND NEW,1,,EARTH MASTER VX90
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,469,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,COLOMBO,BRAND NEW-L/ASSEMBLE,159,,DISCOVER 125
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,JAFFNA,BRAND NEW-L/ASSEMBLE,4,,BOLERO CITY PICKUP
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,GAMPAHA,BRAND NEW-L/ASSEMBLE,446,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,COLOMBO,BRAND NEW-L/ASSEMBLE,409,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,MATARA,BRAND NEW-L/ASSEMBLE,170,,NTORQ 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,COLOMBO,BRAND NEW-L/ASSEMBLE,374,,CT 100 ES
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,GALLE,BRAND NEW-L/ASSEMBLE,2,,BOLERO CITY PICKUP
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,KALUTARA,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICKUP
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,GALLE,BRAND NEW-L/ASSEMBLE,8,,GN125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,11,,TVS XL 100
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,KURUNEGALA,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICKUP
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,AMPARA,BRAND NEW-L/ASSEMBLE,9,,PULSAR N160
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,KALUTARA,BRAND NEW-L/ASSEMBLE,5,,GN125
MOTOR CYCLE,RANOMOTO,PATTAYA DOUBLE POWER,SRI LANKA,PETROL,48.0,KEGALLE,BRAND NEW-L/ASSEMBLE,1,,PATTAYA DOUBLE POWER
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,MATALE,BRAND NEW-L/ASSEMBLE,2,,TVS XL 100
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,AMPARA,BRAND NEW-L/ASSEMBLE,3,,TVS XL 100
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,KURUNEGALA,BRAND NEW-L/ASSEMBLE,7,,PULSAR N160
SINGLE CAB,TATA,ACE-HT2,SRI LANKA,DIESEL,702.0,BATTICALOA,BRAND NEW-L/ASSEMBLE,1,ACE-HT2,Unknown
LAND VEHICLE (SMALL),VIKYNO,RV125-2,VIETNAM,DIESEL,624.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,1,RV125-2,Unknown
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,BATTICALOA,BRAND NEW-L/ASSEMBLE,16,,PULSAR N160
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,POLONNARUWA,BRAND NEW-L/ASSEMBLE,1,,LEADER
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,1,,GN125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.8,KEGALLE,BRAND NEW-L/ASSEMBLE,1,,NTORQ 125
MOTOR LORRY (COMMERCIAL),JAC,HFC1027E4,SRI LANKA,DIESEL,2746.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,1,,HFC1027E4
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,MATARA,BRAND NEW,3,TDM-LTW,Unknown
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,KEGALLE,BRAND NEW,1,TDM-LTW,Unknown
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,KURUNEGALA,BRAND NEW,2,TDM-LTW,Unknown
MOTOR CYCLE,NWOW,SE,CHINA,ELECTRIC,0.8,NUWARA-ELIYA,BRAND NEW,1,,SE
MOTOR CYCLE,NWOW,TK 10,CHINA,ELECTRIC,0.8,PUTTALAM,BRAND NEW,3,,TK 10
THREE WHEELER,BAJAJ,RE E - TEC 9.0,INDIA,ELECTRIC,4.5,BADULLA,BRAND NEW,1,,RE E - TEC 9.0
LAND VEHICLE (SMALL),SIFANG,GN12DI,CHINA,DIESEL,815.0,MATARA,BRAND NEW,1,,GN12DI
LAND VEHICLE,TAFE,7250 DI,INDIA,DIESEL,2500.0,JAFFNA,BRAND NEW,1,,7250 DI
LAND VEHICLE,JOHN DEERE,5047D,INDIA,DIESEL,2940.0,POLONNARUWA,BRAND NEW,1,,5047D
MOTOR CYCLE,YADEA,EPOC H,CHINA,ELECTRIC,2.0,POLONNARUWA,BRAND NEW,3,,EPOC H
MOTOR CYCLE,QUANLE,Q1,CHINA,ELECTRIC,1.2,MONERAGALA,BRAND NEW,1,,Q1
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,KALUTARA,BRAND NEW,1,TDM-LTW,Unknown
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,RATNAPURA,BRAND NEW,1,,450X
MOTOR CYCLE,OYFLY,TDM BO2,CHINA,ELECTRIC,1.0,COLOMBO,BRAND NEW,1,,TDM BO2
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,KEGALLE,BRAND NEW,2,,E8S PRO
MOTOR CYCLE,LUYUAN ALFA,MKK-Z23E-12-C,CHINA,ELECTRIC,1.2,KALUTARA,BRAND NEW,1,MKK-Z23E-12-C,Unknown
LAND VEHICLE,TAFE,7250 DI,INDIA,DIESEL,2500.0,COLOMBO,BRAND NEW,1,,7250 DI
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,POLONNARUWA,BRAND NEW,1,,E8S PRO
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,PUTTALAM,BRAND NEW,1,,RUIBIN
LAND VEHICLE,KARTAR,GLOBETRAC 4736 2WD,INDIA,DIESEL,3117.0,JAFFNA,BRAND NEW,1,,GLOBETRAC 4736 2WD
MOTOR CYCLE,NWOW,ARS,CHINA,ELECTRIC,0.45,JAFFNA,BRAND NEW,1,,ARS
MOTOR CYCLE,SLING,EBIKE,INDIA,ELECTRIC,1.8,COLOMBO,BRAND NEW,1,,EBIKE
LAND VEHICLE,JOHN DEERE,5047D,INDIA,DIESEL,2940.0,BATTICALOA,BRAND NEW,1,,5047D
LAND VEHICLE (SMALL),FARM MASTER,RV125-2,CHINA,DIESEL,624.0,AMPARA,BRAND NEW,1,RV125-2,Unknown
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,VAVUNIYA,BRAND NEW,1,,E8S PRO
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,HAMBANTOTA,BRAND NEW,1,,RUIBIN
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KANDY,BRAND NEW-L/ASSEMBLE,64,,CT 100 ES
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,MATALE,BRAND NEW-L/ASSEMBLE,53,,CT 100 ES
CAR,BAIC,X55 II LUXURY,SRI LANKA,PETROL,1498.0,COLOMBO,BRAND NEW-L/ASSEMBLE,17,,X55 II LUXURY
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,KANDY,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICKUP
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,JAFFNA,BRAND NEW-L/ASSEMBLE,1,,GN125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,AMPARA,BRAND NEW-L/ASSEMBLE,18,,GN125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,COLOMBO,BRAND NEW-L/ASSEMBLE,111,,TVS RAIDER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,265,,CT 100 ES
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,KALUTARA,BRAND NEW-L/ASSEMBLE,1,,LEADER
CAR,BAIC,X55 II LUXURY,SRI LANKA,PETROL,1498.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,2,,X55 II LUXURY
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,GALLE,BRAND NEW-L/ASSEMBLE,17,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,KEGALLE,BRAND NEW-L/ASSEMBLE,27,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,KALUTARA,BRAND NEW-L/ASSEMBLE,1,,TVS XL 100
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,GALLE,BRAND NEW-L/ASSEMBLE,61,,DISCOVER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,AMPARA,BRAND NEW-L/ASSEMBLE,73,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,MATALE,BRAND NEW-L/ASSEMBLE,15,,DISCOVER 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,4,,GN125
MOTOR CYCLE,LENCAR,ERC80,SRI LANKA,ELECTRIC,1.2,COLOMBO,BRAND NEW-L/ASSEMBLE,3,,ERC80
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,MULLATIVU,BRAND NEW-L/ASSEMBLE,27,,NTORQ 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,MATALE,BRAND NEW-L/ASSEMBLE,2,,GN125
CAR,BAIC,X55 II LUXURY,SRI LANKA,PETROL,1498.0,KANDY,BRAND NEW-L/ASSEMBLE,1,,X55 II LUXURY
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,1,,TUSKER SUPER 1618
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,KEGALLE,BRAND NEW-L/ASSEMBLE,9,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,JAFFNA,BRAND NEW-L/ASSEMBLE,8,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,6,,PULSAR N160
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,BADULLA,BRAND NEW-L/ASSEMBLE,1,,PULSAR N160
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,BATTICALOA,BRAND NEW-L/ASSEMBLE,1,,BOLERO CITY PICKUP
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,MANNAR,BRAND NEW,1,,E8S PRO
MOTOR CYCLE,OYFLY,TDM-LTW,CHINA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW,1,TDM-LTW,Unknown
LAND VEHICLE,SOLIS,4520,INDIA,DIESEL,2893.0,AMPARA,BRAND NEW,1,,4520
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,KILINOCHCHI,BRAND NEW,2,,45DI
COMMERCIAL,TOYOTA,HIACE COM-GDH322R,JAPAN,DIESEL,2755.0,COLOMBO,BRAND NEW,1,,HIACE COM-GDH322R
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,MONERAGALA,BRAND NEW,2,,E8S PRO
MOTOR CYCLE,QUANLE,ZS,CHINA,ELECTRIC,1.2,RATNAPURA,BRAND NEW,2,,ZS
MOTOR CYCLE,QUANLE,ZL,CHINA,ELECTRIC,2.0,COLOMBO,BRAND NEW,1,,ZL
MOTOR CYCLE,DECO,EBIKE,CHINA,ELECTRIC,1.2,COLOMBO,BRAND NEW,2,,EBIKE
LAND VEHICLE,KARTAR,GLOBETRAC 4736 2WD,INDIA,DIESEL,3117.0,MONERAGALA,BRAND NEW,2,,GLOBETRAC 4736 2WD
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 585DI,INDIA,DIESEL,2979.0,COLOMBO,BRAND NEW,4,,YUVO TECH PLUS 585DI
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,KURUNEGALA,BRAND NEW-L/ASSEMBLE,72,,DISCOVER 125
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,10,,BOLERO CITY PICKUP
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,SRI LANKA,DIESEL,2523.0,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,2,,BOLERO CITY PICKUP
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,GAMPAHA,BRAND NEW-L/ASSEMBLE,105,,TVS RAIDER 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,76,,NTORQ 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,36,,CT 100 ES
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,JAFFNA,BRAND NEW-L/ASSEMBLE,26,,DISCOVER 125
MOTOR CYCLE,BAJAJ,CT 100 ES,SRI LANKA,PETROL,102.0,RATNAPURA,BRAND NEW-L/ASSEMBLE,125,,CT 100 ES
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,15,,TVS RAIDER 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,90,,TVS XL 100
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,KEGALLE,BRAND NEW-L/ASSEMBLE,72,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,NUWARA-ELIYA,BRAND NEW-L/ASSEMBLE,26,,NTORQ 125
SINGLE CAB,LANKA ASHOK LEYLAND,DOST,SRI LANKA,DIESEL,1478.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,1,,DOST
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,AMPARA,BRAND NEW-L/ASSEMBLE,29,,TVS RAIDER 125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,8,,GN125
MOTOR CYCLE,SENARO,GN125,SRI LANKA,PETROL,125.0,KEGALLE,BRAND NEW-L/ASSEMBLE,1,,GN125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,6,,TUSKER SUPER 1618
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,POLONNARUWA,BRAND NEW-L/ASSEMBLE,17,,DISCOVER 125
SINGLE CAB,TATA,ACE HT2,SRI LANKA,DIESEL,702.0,GALLE,BRAND NEW-L/ASSEMBLE,1,,ACE HT2
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,RATNAPURA,BRAND NEW-L/ASSEMBLE,15,,TVS XL 100
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,MONERAGALA,BRAND NEW-L/ASSEMBLE,5,,TVS RAIDER 125
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,10,,DISCOVER 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,MULLATIVU,BRAND NEW-L/ASSEMBLE,8,,TVS RAIDER 125
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,COLOMBO,BRAND NEW-L/ASSEMBLE,1,,SCOOBY 125  EFI
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,VAVUNIYA,BRAND NEW-L/ASSEMBLE,5,,TVS RAIDER 125
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,6,,PULSAR N160
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,KANDY,BRAND NEW-L/ASSEMBLE,1,,TVS XL 100
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,KILINOCHCHI,BRAND NEW-L/ASSEMBLE,3,,TVS XL 100
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,KALUTARA,BRAND NEW-L/ASSEMBLE,1,,T5
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,MONERAGALA,BRAND NEW-L/ASSEMBLE,1,,SCOOBY 125  EFI
MOTOR CYCLE,DYNO,SCOOBY 125  EFI,SRI LANKA,PETROL,124.6,KURUNEGALA,BRAND NEW-L/ASSEMBLE,3,,SCOOBY 125  EFI
SINGLE CAB,LANKA ASHOK LEYLAND,DOST LS,SRI LANKA,DIESEL,1478.0,HAMBANTOTA,BRAND NEW-L/ASSEMBLE,1,,DOST LS
MOTOR CYCLE,OYFLY,TDN-119,CHINA,ELECTRIC,4.0,GAMPAHA,BRAND NEW,2,TDN-119,Unknown
MOTOR CYCLE,VMOTO,CITI,CHINA,ELECTRIC,2.0,VAVUNIYA,BRAND NEW,2,,CITI
LAND VEHICLE (SMALL),VIKYNO,RV125-2,VIETNAM,DIESEL,624.0,PUTTALAM,BRAND NEW,2,RV125-2,Unknown
MOTOR CYCLE,LUYUAN,M-MHH-Z30LJ,CHINA,ELECTRIC,2.0,GALLE,BRAND NEW,2,,M-MHH-Z30LJ
MOTOR CYCLE,YADEA,E8S PRO,CHINA,ELECTRIC,2.0,KURUNEGALA,BRAND NEW,7,,E8S PRO
MOTOR CYCLE,QUANLE,XGW,CHINA,ELECTRIC,1.2,PUTTALAM,BRAND NEW,2,,XGW
MOTOR CYCLE,NWOW,TK 10,CHINA,ELECTRIC,0.8,MATARA,BRAND NEW,1,,TK 10
MOTOR CYCLE,LUYUAN ALFA,MKK-Z23E-12-C,CHINA,ELECTRIC,1.2,GALLE,BRAND NEW,2,MKK-Z23E-12-C,Unknown
MOTOR CYCLE,YADEA,M6,CHINA,ELECTRIC,1.2,AMPARA,BRAND NEW,1,,M6
MOTOR CYCLE,LIMA,JV 1.5G,CHINA,ELECTRIC,1.5,HAMBANTOTA,BRAND NEW,1,,JV 1.5G
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,TRINCOMALEE,BRAND NEW-L/ASSEMBLE,16,,DISCOVER 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,JAFFNA,BRAND NEW-L/ASSEMBLE,20,,TVS RAIDER 125
MOTOR CYCLE,BAJAJ,PULSAR N160,SRI LANKA,PETROL,164.82,KANDY,BRAND NEW-L/ASSEMBLE,6,,PULSAR N160
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,KEGALLE,BRAND NEW-L/ASSEMBLE,23,,DISCOVER 125
CAR,BAIC,X55II HONOR,SRI LANKA,PETROL,1498.0,COLOMBO,BRAND NEW-L/ASSEMBLE,5,,X55II HONOR
SINGLE CAB,TATA,ACE HT2,SRI LANKA,DIESEL,702.0,VAVUNIYA,BRAND NEW-L/ASSEMBLE,1,,ACE HT2
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,PUTTALAM,BRAND NEW-L/ASSEMBLE,14,,TVS XL 100
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,JAFFNA,BRAND NEW-L/ASSEMBLE,170,,NTORQ 125
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,POLONNARUWA,BRAND NEW-L/ASSEMBLE,47,,TVS XL 100
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,ANURADHAPURA,BRAND NEW-L/ASSEMBLE,153,,NTORQ 125
MOTOR CYCLE,TVS,TVS RAIDER 125,SRI LANKA,PETROL,124.79,GALLE,BRAND NEW-L/ASSEMBLE,30,,TVS RAIDER 125
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,PUTTALAM,BRAND NEW-L/ASSEMBLE,4,,MOPED SUPER
MOTOR CYCLE,TVS,TVS XL 100,SRI LANKA,PETROL,99.7,GAMPAHA,BRAND NEW-L/ASSEMBLE,14,,TVS XL 100
SINGLE CAB,TATA,ACE HT2,SRI LANKA,DIESEL,702.0,COLOMBO,BRAND NEW-L/ASSEMBLE,7,,ACE HT2
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,KANDY,BRAND NEW-L/ASSEMBLE,102,,NTORQ 125
MOTOR CYCLE,TVS,NTORQ 125,SRI LANKA,PETROL,124.79,AMPARA,BRAND NEW-L/ASSEMBLE,24,,NTORQ 125
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TUSKER SUPER 1618,SRI LANKA,DIESEL,5759.0,KALUTARA,BRAND NEW-L/ASSEMBLE,1,,TUSKER SUPER 1618
MOTOR LORRY (COMMERCIAL),LANKA ASHOK LEYLAND,TAURUS 2518,SRI LANKA,DIESEL,5759.0,GAMPAHA,BRAND NEW-L/ASSEMBLE,2,,TAURUS 2518
MOTOR CYCLE,RANOMOTO,MOPED SUPER,SRI LANKA,PETROL,49.0,MONERAGALA,BRAND NEW-L/ASSEMBLE,1,,MOPED SUPER
